session_id,unit_id,phase,mode,predicted_label,accepted_label,raw_json,model,created_at
d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""797e0441-e77d-4e13-b5e3-c0eea1c6548f""}",qwen-plus,2026-03-24T07:15:21.457Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""66927319-4089-456c-be8c-e4a5b97c0ba9""}",qwen-plus,2026-03-24T07:16:06.311Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""401ef903-d78f-4897-bfe6-429bdc337032""}",qwen-plus,2026-03-24T07:16:08.590Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""9a87a859-a1ee-4b71-a037-f3f3d781c2b0""}",qwen-plus,2026-03-24T07:16:09.763Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""0e0d9a34-98e0-4e70-ab28-5098b58687a3""}",qwen-plus,2026-03-24T07:16:11.652Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""ff3f46f6-f5c1-448a-9f9a-12df0d4782b4""}",qwen-plus,2026-03-24T07:16:12.957Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence01,normal,custom,EXPLANATION,EXPLANATION,,,2026-03-24T07:17:18.200Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""2c11436d-e2a4-4c77-afb5-80f926c7177d""}",qwen-plus,2026-03-24T07:16:33.379Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence02,normal,custom,EVALUATION,EVALUATION,,,2026-03-24T07:17:18.516Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""33b453d6-ca36-4483-821f-22c19ac54743""}",qwen-plus,2026-03-24T07:16:34.637Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence03,normal,custom,RESPONSIBILITY,RESPONSIBILITY,,,2026-03-24T07:17:18.847Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""71bb4090-3251-49da-afc0-22b88c95996a""}",qwen-plus,2026-03-24T07:16:35.959Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence04,normal,custom,APPLICATION,APPLICATION,,,2026-03-24T07:17:19.181Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""f81b1299-ebdc-49e2-82e3-c01ca710dd67""}",qwen-plus,2026-03-24T07:16:37.111Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence05,normal,custom,IMPLICATION,IMPLICATION,,,2026-03-24T07:17:04.856Z
d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""8f54efff-64ba-4bdb-92bd-681640ad9007""}",qwen-plus,2026-03-24T07:16:38.322Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence01,normal,prompt1,CODE,CODE,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""fd5cd0c5-4213-415c-8eeb-61b2d94080db""}",qwen-plus,2026-03-24T07:14:42.092Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence01,normal,prompt2,CODE,,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""af8e51d5-244b-4b36-ace8-302ef013a5eb""}",qwen-plus,2026-03-24T07:15:05.113Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""6b82671a-f1dd-419d-860c-bbf3680d0d89""}",qwen-plus,2026-03-24T07:14:43.312Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence02,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""06e73ac4-9a46-4aaf-b42b-fc5de36d3ea6""}",qwen-plus,2026-03-24T07:15:06.381Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""ec4213d8-2c86-4f85-a24c-f1d0e84730fc""}",qwen-plus,2026-03-24T07:14:44.659Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence03,normal,prompt2,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""e72f9c20-213d-4c2b-800e-c82f1c2a51a9""}",qwen-plus,2026-03-24T07:15:07.534Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""6655ed02-7386-46c2-a8c4-69b712662717""}",qwen-plus,2026-03-24T07:14:45.789Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence04,normal,prompt2,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""310a2318-c48a-4c55-b91c-6f099a1aac30""}",qwen-plus,2026-03-24T07:15:09.272Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""4ab28cfb-c2fe-4e4e-973e-7414d4d6f6f5""}",qwen-plus,2026-03-24T07:14:46.989Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence05,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""301c2ef9-3e8f-4f6e-bf56-79dea7a9e736""}",qwen-plus,2026-03-24T07:15:10.465Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""b3d4aad2-423c-4036-9ce4-621ec3b2477f""}",qwen-plus,2026-03-24T07:16:02.711Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""3f2f2b3f-2587-470c-814e-35c97d3129f9""}",qwen-plus,2026-03-24T07:16:04.616Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""63326178-81cd-46d1-ad72-58acd3d39137""}",qwen-plus,2026-03-24T07:16:05.862Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""e9e883a5-b049-4b8c-872b-ff4adc652b69""}",qwen-plus,2026-03-24T07:16:07.396Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""3182508e-0423-4aed-a2b9-3fa98a6c8791""}",qwen-plus,2026-03-24T07:16:08.834Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""318bf4cc-6e81-49d0-bc0d-6513b26214ac""}",qwen-plus,2026-03-24T07:16:20.126Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""7b74b28b-ce40-4fe3-865f-1ff375b1317e""}",qwen-plus,2026-03-24T07:16:21.657Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""77c4b6f4-bbce-4201-bc01-01f16540340e""}",qwen-plus,2026-03-24T07:16:23.191Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""a7224bec-9730-4214-aa98-c6c09d477845""}",qwen-plus,2026-03-24T07:16:24.904Z
d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""14203782-a7c6-4890-9055-6c6744a2c874""}",qwen-plus,2026-03-24T07:16:26.092Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0001_sentence01,normal,prompt1,CODE,EXPLANATION,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""69c2463b-aab1-4a6e-897d-5aef1afab9c1""}",qwen-plus,2026-03-24T07:10:34.144Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0001_sentence02,normal,prompt1,EVALUATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""f9d9c727-fade-434d-bde9-ba7d750dd154""}",qwen-plus,2026-03-24T07:10:36.003Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,APPLICATION,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""2def55ea-c300-4f4d-acc2-ed39a0e3ad88""}",qwen-plus,2026-03-24T07:10:37.836Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""4a7f1f1f-f1fc-4c4f-a8d9-7a3cbcc9263e""}",qwen-plus,2026-03-24T07:10:39.160Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""868f9404-cad8-4aac-ab3a-b0aceab95de9""}",qwen-plus,2026-03-24T07:10:40.444Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""5f7492e2-eac1-48d2-89e7-e9a07b9f76f9""}",qwen-plus,2026-03-24T07:13:22.456Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""db1936e0-a397-42f3-a35c-4682285f027c""}",qwen-plus,2026-03-24T07:13:57.672Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""d7d2f979-2ff4-41ce-b82a-3a452b987ffe""}",qwen-plus,2026-03-24T07:13:23.887Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""087728d5-8cf8-4d3b-979c-e1f7adb5a6dc""}",qwen-plus,2026-03-24T07:13:58.973Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""5c4ebd99-c63a-4a1b-a99b-4bca40c1b8f5""}",qwen-plus,2026-03-24T07:13:25.130Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""53391de2-fda3-4cf5-bf70-0a60a268f6ea""}",qwen-plus,2026-03-24T07:14:00.412Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""cefcdc4e-7b0f-481e-a4ed-d0d63e1c3615""}",qwen-plus,2026-03-24T07:13:26.398Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""c92a4fbd-3e58-4339-af89-7a64173cfda2""}",qwen-plus,2026-03-24T07:14:02.201Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""798bb49b-e351-4d90-a3c5-1d0544ea05c9""}",qwen-plus,2026-03-24T07:13:27.515Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0002_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""0514810b-d1af-4436-aac8-cfee8a83b108""}",qwen-plus,2026-03-24T07:14:03.537Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""db323b9d-751e-48d6-a8f4-3e315f415474""}",qwen-plus,2026-03-24T07:14:36.703Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""be41f53b-e31f-41e8-b179-7a0f10cddc61""}",qwen-plus,2026-03-24T07:15:14.511Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence02,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""c3ffcf62-9fd6-494f-80e5-0e314f67de28""}",qwen-plus,2026-03-24T07:14:38.203Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""7fef9a03-bef6-4249-8e85-67a3b848b5b6""}",qwen-plus,2026-03-24T07:15:15.767Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""c7c3e2ca-16af-4cd3-8b1a-5b914f1f782d""}",qwen-plus,2026-03-24T07:14:39.475Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""ef246e01-1157-4108-b614-47442e40ae59""}",qwen-plus,2026-03-24T07:15:19.092Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""8dbf05e8-260e-487f-962c-c71eb2678d4e""}",qwen-plus,2026-03-24T07:14:40.936Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""34c9a55c-0525-463f-ad0d-98d15f599356""}",qwen-plus,2026-03-24T07:15:20.265Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""4e9634ba-51b7-4273-bc46-c7b4cbe18afc""}",qwen-plus,2026-03-24T07:14:42.765Z
db4a19ec-dc9a-4c8c-a255-cec56b6dd049,essay0003_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""068d4754-ef3c-4b5e-84c6-c9ce374c0f2e""}",qwen-plus,2026-03-24T07:15:22.332Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence01,normal,prompt1,CODE,,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""e61a9748-2770-48b8-a40b-9abbf81a83aa""}",qwen-plus,2026-03-24T07:16:26.766Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence01,normal,prompt2,CODE,CODE,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""b9583041-d0e3-495f-a909-a5d6588f1e81""}",qwen-plus,2026-03-24T07:17:00.578Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""03f2ead8-1a45-4236-9925-beeb6c7f31b7""}",qwen-plus,2026-03-24T07:16:27.949Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence02,normal,prompt2,IMPLICATION,EVALUATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""8a48c370-3c58-4957-b3fa-0149dfa0428d""}",qwen-plus,2026-03-24T07:17:01.998Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""b1805717-4a1f-41b6-a07e-55b78e37c1db""}",qwen-plus,2026-03-24T07:16:29.687Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""8ffdb7fc-96d3-4843-9516-2b9bf37789d6""}",qwen-plus,2026-03-24T07:17:03.138Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""1aedf0ad-1d7c-4521-9d0b-cd7eebd50f75""}",qwen-plus,2026-03-24T07:16:31.158Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""ec5437f5-7376-4013-8bea-b0596e1185a1""}",qwen-plus,2026-03-24T07:17:04.697Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""e32506af-929a-4522-af33-5acb1dc6d4bc""}",qwen-plus,2026-03-24T07:16:32.811Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0001_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""bb6ec7d4-885b-4415-942b-e3a433381a76""}",qwen-plus,2026-03-24T07:17:05.924Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0002_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""cb5e09bd-cb5b-4a64-a14b-be7e507a2138""}",qwen-plus,2026-03-24T07:17:15.527Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0002_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""a19b8e8c-5877-4a35-aea9-43c195ddccd2""}",qwen-plus,2026-03-24T07:17:16.972Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0002_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""85ecff14-87f9-4c5b-a2a4-0aed8551832c""}",qwen-plus,2026-03-24T07:17:18.214Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0002_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""0a5b4a1a-5a5b-492c-b8c8-3a3ec56ed34b""}",qwen-plus,2026-03-24T07:17:19.414Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0002_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""9ea9c67b-9ea0-4ba8-b978-a1d2100744b9""}",qwen-plus,2026-03-24T07:17:20.581Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0003_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""67686317-b00e-4fd6-bf45-f562e3a6386d""}",qwen-plus,2026-03-24T07:17:34.227Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0003_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""033b1466-81c5-469f-9791-5afa2e436fa8""}",qwen-plus,2026-03-24T07:17:35.629Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0003_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""c0bff2af-4f98-4dcc-83b3-64f648e9bb99""}",qwen-plus,2026-03-24T07:17:37.501Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0003_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""39a4ad9d-286f-4d94-b3b9-6d82b407cbd8""}",qwen-plus,2026-03-24T07:17:38.624Z
dd155df8-b2a8-4887-b69b-983f06270d37,essay0003_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""4a47c208-a969-4274-9b6c-09059c91b096""}",qwen-plus,2026-03-24T07:17:39.760Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""4cf0e73c-9310-459a-b9a3-0bf1b8eb8d8e""}",qwen-plus,2026-03-24T07:10:25.884Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""96c9020e-2518-459a-bce0-290bd98a2c1b""}",qwen-plus,2026-03-24T07:10:27.300Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""071857e4-b900-4f72-8586-b174768bfd52""}",qwen-plus,2026-03-24T07:10:28.729Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""809152ba-b8a3-464e-8522-cb9a15efb35e""}",qwen-plus,2026-03-24T07:10:30.461Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""4e8de466-46fa-439e-9a2c-805901e84683""}",qwen-plus,2026-03-24T07:10:32.587Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""94cfa08e-243e-428d-be46-91d367659a82""}",qwen-plus,2026-03-24T07:12:47.330Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""d63cf948-bc5d-4c58-8429-58aec5c3ecb8""}",qwen-plus,2026-03-24T07:12:49.248Z
dd207896-13fb-4910-a317-06e43a3ad64a,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""f494819d-3ef5-4b44-9cd2-94684a7397aa""}",qwen-plus,2026-03-24T07:12:50.690Z
